date,rank,track_name,artist,spotify_id,name,artists,daily_rank,daily_movement,weekly_movement,country,snapshot_date,popularity,is_explicit,duration_ms,album_name,album_release_date,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,primary_artist
2025-04-19,5,birds of a feather,billie eilish,6dOtVTDdiauQNBQEDOtlAB,birds of a feather,billie eilish,2,1,1,,4/2/2025,99,False,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,billie eilish
2025-04-19,6,just in case,morgan wallen,02Ya2Q08bBKFqUJvjmyRXK,just in case,morgan wallen,4,1,5,US,4/2/2025,83,False,166206,Just In Case,3/21/2025,0.653,0.499,10,-6.826,1,0.0306,0.678,0.0,0.153,0.436,146.087,4,morgan wallen
2025-04-19,8,anxiety,doechii,3LPLRNr58Z9Pn0clnEtkXb,anxiety,doechii,6,-1,-2,,4/2/2025,85,True,249302,Alligator Bites Never Heal (Extended),3/14/2025,0.807,0.596,0,-6.818,1,0.0394,0.321,0.000294,0.105,0.881,129.013,4,doechii
2025-04-19,9,that's so true,gracie abrams,7ne4VBA60CxGM75vw0EYad,that’s so true,gracie abrams,7,1,1,,4/2/2025,97,True,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4,gracie abrams
2025-04-19,10,not like us,kendrick lamar,6AI3ezQ4o3HUoP6Dhudph3,not like us,kendrick lamar,20,-1,-9,,4/2/2025,96,True,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,kendrick lamar
2025-04-19,11,espresso,sabrina carpenter,2HRqTpkrJO5ggZyyK6NPWz,espresso,sabrina carpenter,22,-1,-3,,4/2/2025,90,True,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,sabrina carpenter
2025-04-19,13,love somebody,morgan wallen,7hR22TOX3RorxJPcsz5Wbo,love somebody,morgan wallen,33,-1,-2,CA,4/2/2025,87,False,204828,Love Somebody,10/18/2024,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4,morgan wallen
2025-04-19,14,i had some help,post malone featuring morgan wallen,5IZXB5IKAD2qlvTPJYDCFB,i had some help (feat. morgan wallen),"post malone, morgan wallen",27,4,10,US,4/2/2025,85,True,178205,F-1 Trillion,8/15/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4,post malone
2025-04-19,15,mutt,leon thomas,2uvE4L5ZsYKpv8hbK4TIOt,mutt,leon thomas,19,-1,-2,NZ,4/2/2025,83,True,192933,MUTT,9/27/2024,0.572,0.455,1,-8.078,1,0.134,0.216,3.88e-06,0.072,0.597,179.787,4,leon thomas
2025-04-19,16,messy,lola young,35ISBknsCeZQtq66xABI9g,messy,lola young,16,0,0,,4/2/2025,89,True,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4,lola young
2025-04-19,17,squabble up,kendrick lamar,0nj9Bq5sHDiTxSHunhgkFb,squabble up,kendrick lamar,37,2,-10,US,4/2/2025,91,True,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4,kendrick lamar
2025-04-19,18,sports car,tate mcrae,5UJbgR4XF4y1DvbkxEqe8S,sports car,tate mcrae,15,-1,5,,4/2/2025,83,False,165045,So Close To What,2/20/2025,0.861,0.815,11,-3.672,0,0.0349,0.0505,0.00139,0.1,0.886,106.978,4,tate mcrae
2025-04-19,20,timeless,the weeknd & playboi carti,0FIDCNYYjNvPVimz5icugS,timeless,the weeknd,6,44,44,,2/1/2025,0,True,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96e-06,0.138,0.6,119.999,4,the weeknd
2025-04-19,21,taste,sabrina carpenter,5G2f63n7IPVPPjfNIGih7Q,taste,sabrina carpenter,40,-2,-2,,4/2/2025,91,False,157279,Short n' Sweet,8/23/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4,sabrina carpenter
2025-04-19,22,azizam,ed sheeran,4xdl1mVmS8lwVdwadHXL3A,azar azar,edis,44,-4,6,TR,10/1/2024,59,False,180618,Azar Azar,9/27/2024,0.632,0.712,2,-4.494,1,0.124,0.176,0.0,0.268,0.509,96.968,4,edis
2025-04-19,23,i never lie,zach top,3t6gUcGYLrUuqwpXjOFWQc,i never lie,zach top,49,1,1,US,3/30/2025,83,False,224906,Cold Beer & Country Music,4/5/2024,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,4,zach top
2025-04-19,24,stargazing,myles smith,3Vr3zh0r7ALn8VLqCiRR10,stargazing,myles smith,50,0,0,CH,3/31/2025,88,False,172533,Stargazing,5/10/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,myles smith
2025-04-19,25,no one noticed,the marias,3siwsiaEoU4Kuuc9WKMUy5,no one noticed,the marías,18,1,4,US,4/2/2025,91,False,236906,Submarine,5/31/2024,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4,the marías
2025-04-19,26,i'm a little crazy,morgan wallen,7igCS2ZsfV7bvxuhF4XgiQ,i'm a little crazy,morgan wallen,46,-3,-17,US,4/2/2025,81,False,199060,I'm A Little Crazy,3/21/2025,0.639,0.332,9,-7.754,1,0.0363,0.812,4.98e-06,0.127,0.295,149.746,4,morgan wallen
2025-04-19,27,dark thoughts,lil tecca,7EW7Yivb93qKAtp5qEm5of,dark thoughts,lil tecca,25,-2,-3,,4/2/2025,90,True,136991,Dark Thoughts,3/14/2025,0.801,0.773,1,-3.756,0,0.155,0.055,0.0,0.189,0.709,101.935,4,lil tecca
2025-04-19,29,denial is a river,doechii,1eTaznNW4Xxtx9za2SMTXB,denial is a river,doechii,33,0,-9,US,4/2/2025,92,True,159586,Alligator Bites Never Heal,8/30/2024,0.825,0.644,6,-3.24,0,0.33,0.0905,0.0,0.0795,0.622,93.292,4,doechii
2025-04-19,30,sailor song,gigi perez,2262bWmqomIaJXwCRHr13j,sailor song,gigi perez,9,2,5,,4/2/2025,95,False,211978,Sailor Song,7/26/2024,0.494,0.413,11,-10.432,1,0.0254,0.682,6.72e-05,0.193,0.273,94.938,4,gigi perez
2025-04-19,31,bad dreams,teddy swims,3BntzKsnLf2pc0dsvE3Zav,bad dreams,teddy swims,48,2,-15,SK,4/2/2025,87,False,184577,I've Tried Everything But Therapy (Part 2),1/24/2025,0.707,0.68,8,-6.203,1,0.0884,0.274,0.0,0.0932,0.62,125.058,4,teddy swims
2025-04-19,32,abracadabra,lady gaga,2LHNTC9QZxsL3nWpt8iaSR,abracadabra,lady gaga,26,0,2,,4/2/2025,86,False,223398,MAYHEM,3/7/2025,0.679,0.906,10,-3.443,0,0.0632,0.0119,0.0,0.229,0.652,126.01,4,lady gaga
2025-04-19,33,"good luck, babe!",chappell roan,0WbMK4wrZ1wFSty9F7FCgu,"good luck, babe!",chappell roan,30,-1,-1,,4/2/2025,94,False,218423,"Good Luck, Babe!",4/5/2024,0.7,0.582,11,-5.96,0,0.0356,0.0502,0.0,0.0881,0.785,116.712,4,chappell roan
2025-04-19,34,the giver,chappell roan,5xHgo5JN0wfsV41HnRaos5,the giver,chappell roan,32,3,-14,US,4/2/2025,89,False,202768,The Giver,3/13/2025,0.558,0.901,4,-3.208,1,0.0583,0.0731,0.0,0.348,0.678,93.024,4,chappell roan
2025-04-19,35,twilight zone,ariana grande,1YRbAonLvmuUILvQso0gUM,twilight zone,ariana grande,10,-1,40,,4/2/2025,82,False,198320,eternal sunshine deluxe: brighter days ahead,3/28/2025,0.728,0.479,5,-7.424,1,0.0319,0.0883,0.000284,0.102,0.193,114.893,4,ariana grande
2025-04-19,36,worst way,riley green,1osfLqL6L2iQsirRf83ded,worst way,riley green,44,6,6,CA,4/2/2025,82,False,220558,Way Out Here,4/12/2024,0.366,0.492,11,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,3,riley green
2025-04-19,38,good news,shaboozey,54p6vNJwGkt4FTaM8SCsxt,good news,shaboozey,36,14,14,NO,11/17/2024,60,False,199209,Good News,11/15/2024,0.572,0.535,8,-7.493,1,0.0391,0.471,3.61e-06,0.0902,0.414,161.794,4,shaboozey
2025-04-19,39,wildflower,billie eilish,3QaPy1KgI7nu9FJEQUgn6h,wildflower,billie eilish,17,0,-4,,4/2/2025,95,False,261466,HIT ME HARD AND SOFT,5/17/2024,0.467,0.247,6,-12.002,0,0.0431,0.612,0.000271,0.17,0.126,148.101,4,billie eilish
2025-04-19,40,rather lie,playboi carti & the weeknd,68qeaZhtMZ6abrJCYt6nQn,rather lie (with the weeknd),"playboi carti, the weeknd",44,-5,-21,,4/2/2025,92,True,209680,MUSIC,3/14/2025,0.72,0.665,8,-4.431,1,0.0325,0.0583,0.0,0.213,0.279,132.991,4,playboi carti
2025-04-19,41,sorry i'm here for someone else,benson boone,3x3K1RP3Zfi2qeMR8kyrNO,sorry i'm here for someone else,benson boone,42,7,-4,NO,4/2/2025,87,False,156582,Sorry I'm Here For Someone Else,2/27/2025,0.533,0.758,2,-4.613,1,0.034,0.0437,0.0,0.16,0.515,149.719,4,benson boone
2025-04-19,42,dtmf,bad bunny,3sK8wGT43QFpWrvNQsrQya,dtmf,bad bunny,8,-1,-1,,4/2/2025,98,True,237117,DeBÍ TiRAR MáS FOToS,1/5/2025,0.625,0.131,7,-27.405,0,0.0717,0.177,0.218,0.0807,0.032,136.02,4,bad bunny
2025-04-19,43,cry for me,the weeknd,3AWDeHLc88XogCaCnZQLVI,cry for me,the weeknd,50,0,0,LU,3/21/2025,89,True,224136,Hurry Up Tomorrow,1/31/2025,0.647,0.645,7,-6.425,0,0.0303,0.0871,0.0,0.671,0.422,120.098,4,the weeknd
2025-04-19,44,residuals,chris brown,4t4rGgiVX7woTmlnW9SHJ7,residuals,chris brown,22,1,28,ZA,4/2/2025,76,False,215178,11:11 (Deluxe),4/11/2024,0.58,0.645,6,-7.793,0,0.0821,0.342,0.0,0.108,0.171,114.905,4,chris brown
2025-04-19,45,bmf,sza,3U3hFkMr0Q90pD24EkE3Pr,bmf,sza,50,-5,-6,SG,3/28/2025,89,True,180746,SOS Deluxe: LANA,12/20/2024,0.792,0.55,10,-8.528,0,0.0307,0.506,0.0166,0.087,0.972,128.023,4,sza
2025-04-19,47,me jalo,fuerza regida & grupo frontera,3D24ErT1MMmUfXWotSj2A2,me jalo,"fuerza regida, grupo frontera",48,-8,-7,,4/2/2025,91,True,212002,MALA MÍA,12/19/2024,0.47,0.75,2,-5.887,0,0.112,0.216,0.0,0.169,0.62,79.814,4,fuerza regida
2025-04-19,48,baile inolvidable,bad bunny,2lTm559tuIvatlT1u0JYG2,baile inolvidable,bad bunny,13,-1,-3,,4/2/2025,96,True,367725,DeBÍ TiRAR MáS FOToS,1/5/2025,0.168,0.00332,10,-46.113,1,0.0615,0.192,0.79,0.112,0.219,119.387,3,bad bunny
2025-04-19,50,somebody loves me,partynextdoor & drake,2kZoOj1n5vk9BuF0sih58M,somebody loves me,"partynextdoor, drake",32,-5,18,CA,2/21/2025,76,True,182767,$ome $exy $ongs 4 U,2/14/2025,0.365,0.511,9,-6.14,1,0.0905,0.514,0.0,0.702,0.222,77.029,3,partynextdoor
2025-04-19,51,revolving door,tate mcrae,541sN2qNfIlllGn9nGOQoC,revolving door,tate mcrae,30,4,-2,US,4/2/2025,90,True,180032,So Close To What,2/21/2025,0.452,0.737,6,-6.22,1,0.27,0.354,0.0,0.105,0.179,147.822,4,tate mcrae
2025-04-19,52,ojos tristes,"selena gomez, benny blanco & the marias",1DpC4L3JjsGRW7y6eTHaMj,ojos tristes (with the marías),"selena gomez, benny blanco, the marías",43,-7,0,US,4/2/2025,74,False,201920,I Said I Love You First,3/19/2025,0.665,0.639,8,-7.151,1,0.0296,0.709,0.0221,0.203,0.706,110.01,4,selena gomez
2025-04-19,53,smile,morgan wallen,3MJ6lFNV12FSHAOzTzkwxz,smile,morgan wallen,41,5,-5,US,1/31/2025,83,False,224127,Smile,12/31/2024,0.502,0.223,11,-11.285,1,0.0331,0.943,3.78e-06,0.0766,0.396,126.31,4,morgan wallen
2025-04-19,54,dandelion,ariana grande,6wZOZ0votPhc8qdg4UFPtH,dandelion,ariana grande,36,-6,14,,4/2/2025,81,False,204815,eternal sunshine deluxe: brighter days ahead,3/28/2025,0.59,0.467,10,-7.477,0,0.107,0.62,0.0,0.19,0.367,169.884,4,ariana grande
2025-04-19,56,evil j0rdan,playboi carti,6iycYUk3oB0NPMdaDUrN1w,evil j0rdan,playboi carti,19,-2,-14,US,4/2/2025,92,True,183928,MUSIC,3/14/2025,0.689,0.36,1,-7.029,1,0.0564,0.00665,6.11e-05,0.119,0.0599,154.009,4,playboi carti
2025-04-19,58,call me when you break up,"selena gomez, benny blanco & gracie abrams",4yFPKNzjkCS0PpRzhcvy1d,call me when you break up (with gracie abrams),"selena gomez, benny blanco, gracie abrams",47,3,-16,SG,3/1/2025,76,False,126831,Call Me When You Break Up (with Gracie Abrams),2/20/2025,0.791,0.698,0,-5.006,1,0.129,0.373,4.27e-05,0.0535,0.853,148.008,4,selena gomez
2025-04-19,59,loco,neton vega,4eLDmhsJW3JoZTXCAozHor,loco,neton vega,42,8,8,,4/2/2025,84,False,186521,Mi Vida Mi Muerte,2/14/2025,0.849,0.708,1,-5.502,1,0.0686,0.0741,0.00768,0.139,0.636,91.981,4,neton vega
2025-04-19,60,gimme a hug,drake,5Nz7hI3cCOHmMR4vSLJ1An,gimme a hug,drake,48,-5,-22,CA,3/2/2025,79,True,193054,$ome $exy $ongs 4 U,2/14/2025,0.457,0.671,1,-5.53,1,0.0979,0.0643,0.0,0.0772,0.245,142.95,4,drake
2025-04-19,61,peekaboo,kendrick lamar featuring azchike,2Uts1QFB4u2YNIMiqcb4de,peekaboo (feat. azchike),"kendrick lamar, az chike",48,-3,-15,US,3/13/2025,87,True,155917,GNX,11/22/2024,0.889,0.298,1,-9.086,1,0.182,0.00306,1.26e-05,0.173,0.314,100.042,4,kendrick lamar
2025-04-19,64,back to friends,sombr,0FTmksd2dxiE5e3rWyJXs6,back to friends,sombr,35,-3,15,SG,4/2/2025,87,False,199032,back to friends,12/27/2024,0.436,0.723,1,-2.291,1,0.0301,9.37e-05,8.82e-05,0.0929,0.235,92.855,4,sombr
2025-04-19,66,busy woman,sabrina carpenter,0b0Dz0Gi86SVdBxYeiQcCP,busy woman,sabrina carpenter,48,1,2,US,4/2/2025,91,True,186612,Short n' Sweet (Deluxe),2/14/2025,0.727,0.755,7,-5.152,1,0.036,0.17,0.0,0.101,0.903,117.015,4,sabrina carpenter
2025-04-19,69,eoo,bad bunny,6J5kc12BW5HuP3d7C3vvx8,eoo,bad bunny,28,-3,-4,,4/2/2025,93,True,204768,DeBÍ TiRAR MáS FOToS,1/5/2025,0.36,0.464,10,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4,bad bunny
2025-04-19,71,no pole,don toliver,0eaVIYo2zeOaGJeqZ5TwYz,no pole,don toliver,45,-1,5,SA,4/2/2025,89,True,187613,Love Sick (Deluxe),2/28/2023,0.328,0.631,5,-5.169,0,0.0465,0.0714,0.0,0.567,0.382,85.262,4,don toliver
2025-04-19,73,love me not,ravyn lenae,4WFgvKVfEhb3IUAFGrutTR,love me not,ravyn lenae,26,-1,9,NZ,4/2/2025,80,False,213466,Bird's Eye,8/9/2024,0.779,0.731,0,-6.176,1,0.0306,0.296,0.0,0.128,0.814,114.001,4,ravyn lenae
2025-04-19,76,are you even real,teddy swims & giveon,4ZO4HvFADvujrrEidSatEC,are you even real (feat. givēon),"teddy swims, giveon",42,2,8,NO,1/17/2025,74,False,147702,Are You Even Real (feat. Givēon),1/10/2025,0.794,0.296,6,-5.442,1,0.126,0.296,0.0,0.174,0.617,74.906,3,teddy swims
2025-04-19,77,morena,neton vega & peso pluma,4oB8Xd7gMlUEtWoD8bmCXW,morena,"neton vega, peso pluma",33,17,17,,4/2/2025,89,False,193728,Mi Vida Mi Muerte,2/14/2025,0.697,0.776,4,-7.409,0,0.0308,0.379,0.00148,0.341,0.189,118.007,3,neton vega
2025-04-19,78,feel it,d4vd,5LrN7yUQAzvthd4QujgPFr,here with me,d4vd,49,1,1,KR,3/31/2025,86,False,242484,Petals to Thorns,5/26/2023,0.575,0.45,4,-9.306,1,0.0259,0.531,6.59e-05,0.124,0.263,132.039,4,d4vd
2025-04-19,79,que pasaria...,rauw alejandro & bad bunny,0l0vcZMU7AOeQmUIREoI2U,qué pasaría...,"rauw alejandro, bad bunny",32,-5,-8,VE,4/2/2025,90,True,191018,Cosa Nuestra,11/15/2024,0.833,0.563,4,-5.593,0,0.204,0.528,1.27e-05,0.139,0.343,105.008,4,rauw alejandro
2025-04-19,80,back to me,the marias,3W5Y2d0HB3sgubDAYXGRKn,take me back to la,the weeknd,50,-1,0,CA,2/4/2025,46,False,253734,Hurry Up Tomorrow,1/30/2025,0.344,0.571,8,-7.58,0,0.0461,0.0721,0.0,0.093,0.199,207.924,4,the weeknd
2025-04-19,82,emergence,sleep token,5NRpxJxtR6JkUhQS4F0um6,emergence,sleep token,39,-10,-28,US,3/21/2025,82,False,386253,Emergence,3/13/2025,0.517,0.584,4,-6.729,0,0.035,0.0225,7.57e-05,0.0826,0.162,126.106,4,sleep token
2025-04-19,83,intro (end of the world),ariana grande,2o1pb13quMReXZqE7jWsgq,intro (end of the world),ariana grande,50,0,0,PH,3/29/2025,82,True,92400,eternal sunshine,3/8/2024,0.506,0.362,10,-9.48,1,0.0416,0.67,0.0,0.176,0.385,84.726,4,ariana grande
2025-04-19,84,nuevayol,bad bunny,5TFD2bmFKGhoCRbX61nXY5,nuevayol,bad bunny,32,-1,0,,4/2/2025,94,False,183685,DeBÍ TiRAR MáS FOToS,1/5/2025,0.142,0.195,6,-20.024,1,0.139,0.265,0.995,0.204,0.12,137.922,4,bad bunny
2025-04-19,87,headlock,imogen heap,63Pi2NAx5yCgeLhCTOrEou,headlock,imogen heap,45,1,2,US,4/2/2025,89,False,215338,Speak for Yourself (Deluxe Version),1/1/2005,0.808,0.372,7,-10.759,0,0.0364,0.792,0.0,0.119,0.787,119.982,4,imogen heap
2025-04-19,88,tattoo,tito double p,3KgHiAVuP88QoQs9CO4z1P,tattoo,tito double p,21,-2,0,SV,4/2/2025,90,True,167955,TATTOO,2/27/2025,0.755,0.747,10,-4.278,0,0.0656,0.482,5.48e-06,0.0853,0.463,109.897,3,tito double p
2025-04-19,90,undressed,sombr,4AajxCEwGEsmHmT4H1TwjY,undressed,sombr,33,0,17,NZ,4/2/2025,81,False,182088,undressed,3/21/2025,0.642,0.887,0,-3.883,1,0.0406,0.137,0.0,0.0829,0.888,115.999,4,sombr
2025-04-19,92,por esos ojos,fuerza regida,5jHozZMWbrExAFni95mvvH,por esos ojos,fuerza regida,9,-3,11,SV,4/2/2025,89,True,188064,Por Esos Ojos,2/11/2025,0.509,0.681,5,-6.978,0,0.106,0.294,0.0,0.191,0.511,102.462,3,fuerza regida
2025-04-19,94,khe?,rauw alejandro & romeo santos,1YYfyJ2yCvGFCxwjsIqEK9,khé?,"rauw alejandro, romeo santos",35,1,-1,VE,4/2/2025,89,False,206066,Cosa Nuestra,11/15/2024,0.687,0.627,7,-4.975,1,0.181,0.326,0.0,0.0893,0.47,155.865,4,rauw alejandro
2025-04-26,1,luther,kendrick lamar & sza,2CGNAOSuO1MEFCbBRgUzjd,luther (with sza),"kendrick lamar, sza",5,1,0,,4/2/2025,94,False,177598,GNX,11/21/2024,0.707,0.575,2,-7.546,1,0.125,0.251,0.0,0.248,0.576,138.008,4,kendrick lamar
2025-04-26,1,die with a smile,lady gaga & bruno mars,7so0lgd0zP2Sbgs2d7a1SZ,die with a smile,"lady gaga, bruno mars",1,0,0,,4/2/2025,88,False,251667,MAYHEM,3/7/2025,0.519,0.601,6,-7.727,0,0.0317,0.289,0.0,0.126,0.498,157.964,3,lady gaga
2025-04-26,1,nokia,drake,2u9S9JJ6hTZS3Vf22HOZKg,nokia,drake,23,4,8,,4/2/2025,92,True,241023,$ome $exy $ongs 4 U,2/14/2025,0.537,0.727,5,-4.184,1,0.15,0.247,0.0,0.173,0.508,106.037,4,drake
2025-04-26,21,pink pony club,chappell roan,6393yGahSJ9slVdOwSxOVR,pink pony club,chappell roan,35,-3,1,,4/2/2025,88,False,258034,The Rise and Fall of a Midwest Princess,9/21/2023,0.61,0.65,6,-6.199,1,0.0474,0.399,0.0,0.11,0.507,106.719,4,chappell roan
2025-04-26,1,ordinary,alex warren,2RkZ5LkEzeHGRsmDqKwmaJ,ordinary,alex warren,3,1,47,,4/2/2025,73,False,186964,"You'll Be Alright, Kid (Chapter 1)",9/27/2024,0.368,0.694,2,-6.141,1,0.06,0.704,6.59e-06,0.055,0.391,168.115,3,alex warren
2025-04-26,1,a bar song (tipsy),shaboozey,5fZJQrFKWQLb7FpJXZ1g7K,a bar song (tipsy),shaboozey,40,4,0,US,4/2/2025,84,True,171291,"Where I've Been, Isn't Where I'm Going",5/31/2024,0.722,0.706,9,-4.857,1,0.0292,0.072,0.0,0.067,0.599,80.969,4,shaboozey
2025-04-26,21,lose control,teddy swims,17phhZDn6oGtzMe56NuWvj,lose control,teddy swims,27,1,3,,4/2/2025,91,False,210688,I've Tried Everything But Therapy (Part 1),9/15/2023,0.561,0.604,9,-4.409,1,0.0337,0.199,1.9e-05,0.104,0.242,159.92,3,teddy swims
2025-04-26,3,beautiful things,benson boone,3xkHsmpQCBMytMJNiDf3Ii,beautiful things,benson boone,14,1,3,,4/2/2025,91,False,180304,Fireworks & Rollerblades,4/5/2024,0.472,0.471,10,-5.692,1,0.0603,0.151,0.0,0.14,0.219,105.029,3,benson boone
2025-04-26,4,i'm the problem,morgan wallen,3HlWVKwU0JqJXqJK9DWHnZ,i'm the problem,morgan wallen,23,-1,3,US,4/2/2025,87,False,177811,I'm The Problem,1/31/2025,0.545,0.752,5,-4.989,0,0.0364,0.665,4.3e-06,0.0993,0.491,92.038,1,morgan wallen
2025-04-26,5,just in case,morgan wallen,02Ya2Q08bBKFqUJvjmyRXK,just in case,morgan wallen,4,1,5,US,4/2/2025,83,False,166206,Just In Case,3/21/2025,0.653,0.499,10,-6.826,1,0.0306,0.678,0.0,0.153,0.436,146.087,4,morgan wallen
2025-04-26,6,birds of a feather,billie eilish,6dOtVTDdiauQNBQEDOtlAB,birds of a feather,billie eilish,2,1,1,,4/2/2025,99,False,210373,HIT ME HARD AND SOFT,5/17/2024,0.747,0.507,2,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4,billie eilish
2025-04-26,8,anxiety,doechii,3LPLRNr58Z9Pn0clnEtkXb,anxiety,doechii,6,-1,-2,,4/2/2025,85,True,249302,Alligator Bites Never Heal (Extended),3/14/2025,0.807,0.596,0,-6.818,1,0.0394,0.321,0.000294,0.105,0.881,129.013,4,doechii
2025-04-26,9,espresso,sabrina carpenter,2HRqTpkrJO5ggZyyK6NPWz,espresso,sabrina carpenter,22,-1,-3,,4/2/2025,90,True,175459,Short n' Sweet,8/23/2024,0.699,0.776,0,-5.282,1,0.0293,0.131,5.36e-06,0.205,0.708,103.963,4,sabrina carpenter
2025-04-26,10,mutt,leon thomas,2uvE4L5ZsYKpv8hbK4TIOt,mutt,leon thomas,19,-1,-2,NZ,4/2/2025,83,True,192933,MUTT,9/27/2024,0.572,0.455,1,-8.078,1,0.134,0.216,3.88e-06,0.072,0.597,179.787,4,leon thomas
2025-04-26,11,i had some help,post malone featuring morgan wallen,5IZXB5IKAD2qlvTPJYDCFB,i had some help (feat. morgan wallen),"post malone, morgan wallen",27,4,10,US,4/2/2025,85,True,178205,F-1 Trillion,8/15/2024,0.644,0.874,0,-4.723,1,0.0265,0.0113,0.0,0.227,0.753,128.017,4,post malone
2025-04-26,12,that's so true,gracie abrams,7ne4VBA60CxGM75vw0EYad,that’s so true,gracie abrams,7,1,1,,4/2/2025,97,True,166300,The Secret of Us (Deluxe),10/18/2024,0.554,0.808,1,-4.169,1,0.0368,0.214,0.0,0.159,0.372,108.548,4,gracie abrams
2025-04-26,13,not like us,kendrick lamar,6AI3ezQ4o3HUoP6Dhudph3,not like us,kendrick lamar,20,-1,-9,,4/2/2025,96,True,274192,Not Like Us,5/4/2024,0.898,0.472,1,-7.001,1,0.0776,0.0107,0.0,0.141,0.214,101.061,4,kendrick lamar
2025-04-26,14,love somebody,morgan wallen,7hR22TOX3RorxJPcsz5Wbo,love somebody,morgan wallen,33,-1,-2,CA,4/2/2025,87,False,204828,Love Somebody,10/18/2024,0.619,0.843,5,-5.348,0,0.0284,0.00948,0.000118,0.164,0.746,122.064,4,morgan wallen
2025-04-26,16,messy,lola young,35ISBknsCeZQtq66xABI9g,messy,lola young,16,0,0,,4/2/2025,89,True,284066,This Wasn't Meant For You Anyway,6/21/2024,0.798,0.562,9,-5.913,1,0.0375,0.11,0.00606,0.122,0.647,110.991,4,lola young
2025-04-26,17,sports car,tate mcrae,5UJbgR4XF4y1DvbkxEqe8S,sports car,tate mcrae,15,-1,5,,4/2/2025,83,False,165045,So Close To What,2/20/2025,0.861,0.815,11,-3.672,0,0.0349,0.0505,0.00139,0.1,0.886,106.978,4,tate mcrae
2025-04-26,18,squabble up,kendrick lamar,0nj9Bq5sHDiTxSHunhgkFb,squabble up,kendrick lamar,37,2,-10,US,4/2/2025,91,True,157992,GNX,11/22/2024,0.874,0.672,0,-5.568,1,0.198,0.0206,0.0,0.0783,0.711,103.921,4,kendrick lamar
2025-04-26,20,abracadabra,lady gaga,2LHNTC9QZxsL3nWpt8iaSR,abracadabra,lady gaga,26,0,2,,4/2/2025,86,False,223398,MAYHEM,3/7/2025,0.679,0.906,10,-3.443,0,0.0632,0.0119,0.0,0.229,0.652,126.01,4,lady gaga
2025-04-26,21,timeless,the weeknd & playboi carti,0FIDCNYYjNvPVimz5icugS,timeless,the weeknd,6,44,44,,2/1/2025,0,True,256000,Hurry Up Tomorrow,1/31/2025,0.768,0.775,11,-5.06,0,0.0466,0.069,2.96e-06,0.138,0.6,119.999,4,the weeknd
2025-04-26,22,taste,sabrina carpenter,5G2f63n7IPVPPjfNIGih7Q,taste,sabrina carpenter,40,-2,-2,,4/2/2025,91,False,157279,Short n' Sweet,8/23/2024,0.674,0.907,3,-4.086,1,0.064,0.101,0.0,0.297,0.721,112.964,4,sabrina carpenter
2025-04-26,23,i never lie,zach top,3t6gUcGYLrUuqwpXjOFWQc,i never lie,zach top,49,1,1,US,3/30/2025,83,False,224906,Cold Beer & Country Music,4/5/2024,0.782,0.641,3,-6.431,1,0.0275,0.332,0.00923,0.108,0.522,107.997,4,zach top
2025-04-26,24,no one noticed,the marias,3siwsiaEoU4Kuuc9WKMUy5,no one noticed,the marías,18,1,4,US,4/2/2025,91,False,236906,Submarine,5/31/2024,0.705,0.339,7,-10.612,1,0.0278,0.552,0.0814,0.12,0.457,97.989,4,the marías
2025-04-26,25,stargazing,myles smith,3Vr3zh0r7ALn8VLqCiRR10,stargazing,myles smith,50,0,0,CH,3/31/2025,88,False,172533,Stargazing,5/10/2024,0.635,0.601,1,-6.129,0,0.0295,0.246,0.0,0.11,0.332,123.994,4,myles smith
